Timestamp,Username,VideoID,Comment,Date
2024-07-22T04:34:17Z,@sparfarkel1266,V_I7gRpwTBc,Kackling Kamala will never be president,2024-07-22T04:34:17Z
2024-07-22T04:19:08Z,@christopherheinzman204,V_I7gRpwTBc,😂,2024-07-22T04:19:08Z
2024-07-22T03:59:12Z,@linkzelda1748,V_I7gRpwTBc,She won’t win either.,2024-07-22T03:59:12Z
2024-07-22T03:53:44Z,@Tubie1111,V_I7gRpwTBc,"It's funny how we say how corrupt other governments are in comparison with our own but red or blue, its an absolute clown show.  What does this race even mean anymore? So pathetic on both sides. Strings are attached to all of it by big power and money. Dont fool yourselves... no matter who you vote for, the American people are NOT benefitting either way. Its the Grand Oz illusion machine. 🙄☠️",2024-07-22T03:55:15Z
2024-07-22T03:48:10Z,@dareal05,V_I7gRpwTBc,RIP Democratic Party,2024-07-22T03:48:10Z
2024-07-22T03:43:18Z,@truckandpeeled,V_I7gRpwTBc,Hopefully Kamala & Hillary for 2024...Kamala & Michelle Obama in 2028... Michelle Obama for president in 2032!,2024-07-22T03:43:18Z
2024-07-22T03:07:59Z,@kenneth3781,V_I7gRpwTBc,"Can you possibly conceive putting the nuclear codes into the hands of this cackling, empty headed, fool!",2024-07-22T03:07:59Z
2024-07-22T02:49:25Z,@allanbacon2977,V_I7gRpwTBc,"Bold , Beautiful and Brave Kamala Harris 2024.",2024-07-22T02:49:25Z
2024-07-22T02:49:13Z,@f.d4362,V_I7gRpwTBc,Nobody is going to vote for her.  We barely know her and she probably did nothing but photo ops as VP because it's a male dominated field.  A woman cannot run a powerful nation...period!,2024-07-22T02:49:13Z
2024-07-22T02:31:13Z,@Dude-i8l,V_I7gRpwTBc,She’s a joke.,2024-07-22T02:31:13Z
2024-07-22T02:27:01Z,@jeromesullivan4015,V_I7gRpwTBc,"So I get a refund? I contribute to Biden, not someone who has not run in any primary that I voted in. My primary in Hawaii is next month, still don’t see her name on it.",2024-07-22T02:28:42Z
2024-07-22T02:02:22Z,@marchmadness23,V_I7gRpwTBc,Kamala for President,2024-07-22T02:02:22Z
2024-07-22T01:58:29Z,@RavenRaye,V_I7gRpwTBc,All of them Republicans getting mad in the comments because THEY know she'll win against Trump SUCK IT,2024-07-22T01:58:29Z
2024-07-22T01:46:49Z,@stephensmalldridge9504,V_I7gRpwTBc,"Lololol, he chose her because she blackmailed him",2024-07-22T01:46:49Z
2024-07-22T01:45:47Z,@anagabriellat8281,V_I7gRpwTBc,"She is dangerous. Her record speaks so clearly. She will destroy this country if given all the power. Non stop wars, and communist policies.",2024-07-22T01:45:47Z
2024-07-22T01:33:07Z,@whosyourdaddy4579,V_I7gRpwTBc,😂😂😂 Harris has a snowball's chance in 🔥HELL🔥! 😆😂😆,2024-07-22T01:33:07Z
2024-07-22T01:26:58Z,@rubicunduseratiudas1264,V_I7gRpwTBc,Kamala Ha-Ha-Ha-Ha-Ha-Harris?,2024-07-22T01:26:58Z
2024-07-22T01:18:40Z,@ItsTSNonline,V_I7gRpwTBc,Might aswell cancel the election process and just hand over to Trump enough is enough now,2024-07-22T01:18:40Z
2024-07-22T00:49:20Z,@christyrone4698,V_I7gRpwTBc,"Come on USA, you cant have commie harris as your first female president 😂😂😂",2024-07-22T00:49:20Z
2024-07-22T00:31:18Z,@Faltor895,V_I7gRpwTBc,"She's a cackling, circle talking moron, just listen to her. I don't care if she's a black woman, she'd still be a moron if she was a white male.",2024-07-22T00:31:18Z
2024-07-22T00:26:06Z,@Faltor895,V_I7gRpwTBc,Being a black woman isn't a qualification for president.,2024-07-22T00:26:06Z
2024-07-22T00:25:00Z,@alexg5457,V_I7gRpwTBc,Sharp as a tack they said. Good riddance!,2024-07-22T00:25:00Z
2024-07-22T00:22:09Z,@clovergirl3275,V_I7gRpwTBc,"fjb looking ill now...God bless you on your way outie,save your own arse .Americans will never forget your silly arse.🕊&❤",2024-07-22T00:22:09Z
2024-07-22T00:20:27Z,@beckyjo6604,V_I7gRpwTBc,She’s a nut!,2024-07-22T00:20:27Z
